id_etudiant,matricule,email_etudiant,nom,prenom,genre,date_naissance,niveau_socio_economique,id_filiere,annee_entree,ville_origine,situation_matrimoniale,nb_enfants_a_charge,estime_de_soi,trait_personnalite,mention_baccalaureat,serie_terminale,decrochage_anterieur,frequence_etude_lecons,interet_lecture_ecriture
143,ETU0143,fabrice.jourdain0143@yahoo.fr,Jourdain,Fabrice,M,2003-12-03,Faible,6,2021,Yaoundé,Célibataire,0,Élevée,Consciencieux,Bien,C,1,Régulièrement,Faible
144,ETU0144,yann.petit0144@yahoo.fr,Petit,Yann,M,2004-03-14,Moyen,7,2022,Maroua,En couple,0,Élevée,Introverti,Assez Bien,G,0,Régulièrement,Moyen
145,ETU0145,emmanuelw0145@gmail.com,Wamba,Emmanuel,M,2000-07-06,Moyen,9,2020,Ngaoundéré,Célibataire,0,Élevée,Anxieux,Assez Bien,D,0,Régulièrement,Moyen
146,ETU0146,ftoure0146@gmail.com,Toure,Flore,F,2002-04-04,Faible,10,2023,Bertoua,Célibataire,0,Faible,Anxieux,Bien,D,0,Jamais,Faible
147,ETU0147,ttchio0147@yahoo.fr,Tchio,Thomas,M,2004-08-16,Élevé,5,2020,Douala,Célibataire,0,Moyenne,Introverti,Assez Bien,D,0,Intensivement,Élevé
148,ETU0148,clmenty0148@orange.cm,Yanga,Clément,M,2004-10-08,Moyen,7,2023,Bafoussam,Célibataire,0,Élevée,Anxieux,Très Bien,D,1,Parfois,Élevé
149,ETU0149,christophel0149@gmail.com,Lobe,Christophe,M,2000-04-26,Faible,1,2023,Ngaoundéré,Marié(e),0,Moyenne,Extraverti,Assez Bien,G,0,Intensivement,Élevé
150,ETU0150,sophie.lefebvre0150@gmail.com,Lefebvre,Sophie,F,2005-01-26,Moyen,10,2023,Bamenda,Célibataire,0,Faible,Ambiverti,Bien,F,0,Régulièrement,Moyen
151,ETU0151,reinem0151@yahoo.fr,Martin,Reine,F,2005-10-20,Moyen,3,2022,Yaoundé,En couple,2,Moyenne,Anxieux,Passable,G,0,Régulièrement,Moyen
152,ETU0152,ursulau0152@gmail.com,Umba,Ursula,F,2002-08-28,Moyen,2,2021,Bamenda,Célibataire,1,Moyenne,Consciencieux,Passable,D,0,Régulièrement,Faible
153,ETU0153,gabrielt0153@outlook.com,Tchio,Gabriel,M,2000-02-10,Moyen,7,2021,Maroua,Célibataire,2,Élevée,Consciencieux,Passable,G,0,Jamais,Moyen
154,ETU0154,fmichel0154@yahoo.fr,Michel,Françoise,F,2004-11-04,Moyen,4,2022,Ngaoundéré,En couple,0,Faible,Extraverti,Assez Bien,C,0,Intensivement,Élevé
155,ETU0155,kevinm0155@outlook.com,Medjo,Kevin,M,2001-04-21,Faible,4,2022,Maroua,Célibataire,0,Faible,Extraverti,Bien,A,0,Régulièrement,Moyen
156,ETU0156,danielle.martin0156@yahoo.fr,Martin,Danielle,F,2003-08-09,Faible,5,2023,Maroua,Célibataire,0,Moyenne,Introverti,Bien,C,0,Régulièrement,Moyen
157,ETU0157,sophier0157@hotmail.fr,Rodrigues,Sophie,F,2002-04-05,Moyen,4,2020,Garoua,Marié(e),0,Moyenne,Consciencieux,Passable,A,0,Parfois,Moyen
158,ETU0158,vokafor0158@gmail.com,Okafor,Viviane,F,2005-11-12,Moyen,3,2021,Maroua,Célibataire,0,Faible,Extraverti,Bien,G,0,Parfois,Élevé
159,ETU0159,wandaz0159@gmail.com,Zobel,Wanda,F,2002-10-10,Moyen,2,2023,Bafoussam,Célibataire,0,Moyenne,Introverti,Passable,G,0,Intensivement,Élevé
160,ETU0160,marcw0160@yahoo.fr,Wamba,Marc,M,2004-10-15,Faible,3,2020,Douala,Célibataire,0,Élevée,Consciencieux,Passable,D,0,Rarement,Élevé
161,ETU0161,pascal.thomas0161@gmail.com,Thomas,Pascal,M,2004-07-14,Élevé,7,2020,Bamenda,Célibataire,1,Élevée,Introverti,Très Bien,G,0,Intensivement,Faible
162,ETU0162,igomis0162@gmail.com,Gomis,Isabelle,F,2004-09-19,Moyen,2,2020,Bafoussam,Divorcé(e),0,Moyenne,Consciencieux,Assez Bien,D,0,Régulièrement,Faible
163,ETU0163,batriceo0163@gmail.com,Okafor,Béatrice,F,2001-12-05,Faible,1,2021,Yaoundé,Divorcé(e),0,Moyenne,Consciencieux,Très Bien,C,0,Jamais,Faible
164,ETU0164,tienne.haidara0164@outlook.com,Haidara,Étienne,M,2004-08-13,Faible,5,2023,Douala,Célibataire,0,Moyenne,Consciencieux,Assez Bien,D,0,Parfois,Faible
165,ETU0165,shaidara0165@gmail.com,Haidara,Samuel,M,1999-08-07,Moyen,5,2021,Bertoua,Célibataire,0,Moyenne,Anxieux,Assez Bien,C,0,Jamais,Moyen
166,ETU0166,ffeudjio0166@yahoo.fr,Feudjio,François,M,1999-12-24,Faible,5,2021,Yaoundé,Célibataire,0,Faible,Introverti,Bien,G,0,Jamais,Moyen
167,ETU0167,ibrahim.etoundi0167@hotmail.fr,Etoundi,Ibrahim,M,2000-06-12,Élevé,10,2022,Bafoussam,Célibataire,0,Moyenne,Extraverti,Passable,D,0,Régulièrement,Élevé
168,ETU0168,ibrahima0168@hotmail.fr,Abomo,Ibrahim,M,1998-03-04,Moyen,10,2023,Bertoua,En couple,2,Moyenne,Ambiverti,Bien,D,0,Régulièrement,Élevé
169,ETU0169,andrp0169@orange.cm,Petit,André,M,1998-02-09,Moyen,1,2021,Bafoussam,Célibataire,0,Élevée,Ambiverti,Bien,D,0,Régulièrement,Élevé
170,ETU0170,aessama0170@gmail.com,Essama,Alain,M,2000-09-28,Moyen,8,2021,Bertoua,En couple,0,Moyenne,Extraverti,Passable,D,0,Parfois,Moyen
171,ETU0171,fabrice.petit0171@yahoo.fr,Petit,Fabrice,M,2003-02-16,Moyen,1,2020,Bamenda,Célibataire,0,Moyenne,Consciencieux,Passable,D,0,Jamais,Moyen
172,ETU0172,dndzana0172@outlook.com,Ndzana,Diane,F,2001-08-11,Moyen,10,2023,Douala,Marié(e),0,Élevée,Ambiverti,Bien,C,0,Rarement,Élevé
173,ETU0173,kevin.simon0173@yahoo.fr,Simon,Kevin,M,2000-12-24,Moyen,2,2022,Douala,En couple,0,Faible,Ambiverti,Passable,G,0,Intensivement,Moyen
174,ETU0174,fetoundi0174@hotmail.fr,Etoundi,Françoise,F,2000-08-01,Moyen,1,2023,Bamenda,Célibataire,0,Élevée,Ambiverti,Très Bien,D,0,Régulièrement,Élevé
175,ETU0175,ccile.garcia0175@hotmail.fr,Garcia,Cécile,F,2001-05-13,Élevé,5,2023,Garoua,Célibataire,2,Élevée,Ambiverti,Bien,C,0,Intensivement,Élevé
176,ETU0176,pascaln0176@yahoo.fr,Nyobe,Pascal,M,2002-11-12,Élevé,3,2021,Maroua,Célibataire,0,Élevée,Anxieux,Bien,D,0,Intensivement,Élevé
177,ETU0177,alice.lefebvre0177@gmail.com,Lefebvre,Alice,F,1999-01-13,Faible,1,2021,Garoua,Célibataire,0,Élevée,Ambiverti,Passable,A,0,Régulièrement,Faible
178,ETU0178,patriciam0178@yahoo.fr,Michel,Patricia,F,2002-12-22,Faible,7,2023,Bamenda,Marié(e),1,Faible,Anxieux,Passable,C,0,Parfois,Élevé
179,ETU0179,grardm0179@orange.cm,Manga,Gérard,M,2002-08-06,Élevé,2,2021,Bafoussam,Célibataire,0,Élevée,Consciencieux,Assez Bien,D,0,Régulièrement,Élevé
180,ETU0180,jeanv0180@outlook.com,Vidal,Jean,M,1998-11-20,Élevé,5,2023,Douala,Célibataire,0,Moyenne,Ambiverti,Assez Bien,C,0,Intensivement,Moyen
181,ETU0181,ocanen0181@orange.cm,Nguema,Océane,F,2003-06-12,Faible,10,2023,Douala,Marié(e),0,Faible,Extraverti,Assez Bien,F,0,Régulièrement,Moyen
182,ETU0182,rleroy0182@yahoo.fr,Leroy,Reine,F,2002-01-17,Élevé,6,2023,Garoua,Célibataire,0,Élevée,Introverti,Assez Bien,F,0,Parfois,Élevé
183,ETU0183,gnguema0183@yahoo.fr,Nguema,Grace,F,2004-11-27,Élevé,3,2020,Ngaoundéré,Marié(e),0,Faible,Ambiverti,Passable,C,0,Parfois,Élevé
184,ETU0184,valrieb0184@outlook.com,Bello,Valérie,F,2004-11-04,Moyen,10,2020,Ngaoundéré,Célibataire,0,Faible,Anxieux,Assez Bien,D,0,Régulièrement,Élevé
185,ETU0185,flore.bello0185@orange.cm,Bello,Flore,F,2005-03-18,Faible,7,2022,Yaoundé,Célibataire,1,Faible,Introverti,Très Bien,G,0,Régulièrement,Élevé
186,ETU0186,laurentg0186@outlook.com,Garcia,Laurent,M,2004-09-18,Élevé,5,2021,Yaoundé,En couple,0,Moyenne,Introverti,Assez Bien,D,0,Régulièrement,Moyen
187,ETU0187,emoreau0187@outlook.com,Moreau,Emmanuella,F,1999-05-22,Faible,2,2021,Maroua,Célibataire,0,Élevée,Extraverti,Bien,C,0,Parfois,Faible
188,ETU0188,laurentb0188@outlook.com,Bouchard,Laurent,M,2003-06-14,Faible,6,2021,Douala,Célibataire,0,Moyenne,Extraverti,Bien,A,0,Parfois,Élevé
189,ETU0189,blaiseg0189@gmail.com,Garcia,Blaise,M,1999-05-28,Élevé,9,2021,Maroua,Célibataire,0,Moyenne,Anxieux,Passable,D,0,Parfois,Élevé
190,ETU0190,emmanuellaf0190@gmail.com,Feudjio,Emmanuella,F,2000-06-13,Faible,10,2022,Bertoua,Célibataire,0,Moyenne,Ambiverti,Assez Bien,D,0,Parfois,Élevé
191,ETU0191,lbouchard0191@gmail.com,Bouchard,Louis,M,2000-12-24,Moyen,6,2020,Yaoundé,Célibataire,2,Moyenne,Anxieux,Passable,D,0,Parfois,Élevé
192,ETU0192,gnyobe0192@gmail.com,Nyobe,Grace,F,2002-12-09,Moyen,10,2021,Bertoua,Célibataire,0,Moyenne,Anxieux,Bien,D,0,Régulièrement,Élevé
193,ETU0193,rosalie.atangana0193@gmail.com,Atangana,Rosalie,F,2000-08-06,Faible,9,2022,Bafoussam,Célibataire,0,Faible,Ambiverti,Bien,D,0,Parfois,Faible
194,ETU0194,batrice.penda0194@hotmail.fr,Penda,Béatrice,F,1998-03-19,Moyen,3,2020,Maroua,Célibataire,1,Faible,Consciencieux,Passable,F,0,Parfois,Moyen
195,ETU0195,nicolas.petit0195@outlook.com,Petit,Nicolas,M,2005-08-06,Faible,7,2021,Yaoundé,Célibataire,0,Moyenne,Introverti,Passable,D,0,Parfois,Moyen
196,ETU0196,henrim0196@hotmail.fr,Michel,Henri,M,2004-03-20,Faible,8,2020,Ngaoundéré,Marié(e),1,Moyenne,Ambiverti,Assez Bien,A,0,Rarement,Élevé
197,ETU0197,carolea0197@yahoo.fr,Abomo,Carole,F,2004-04-26,Moyen,7,2022,Ngaoundéré,Marié(e),0,Élevée,Ambiverti,Assez Bien,D,0,Régulièrement,Élevé
198,ETU0198,mariea0198@outlook.com,Atangana,Marie,F,1998-10-17,Faible,1,2023,Ngaoundéré,Célibataire,0,Élevée,Ambiverti,Passable,D,0,Parfois,Faible
199,ETU0199,andrm0199@orange.cm,Moreau,André,M,2005-03-12,Moyen,8,2022,Garoua,Célibataire,0,Moyenne,Introverti,Bien,G,0,Régulièrement,Élevé
200,ETU0200,wmbouck0200@hotmail.fr,Mbouck,Wanda,F,1998-03-13,Élevé,1,2020,Maroua,Célibataire,3,Élevée,Ambiverti,Passable,C,0,Régulièrement,Faible
201,ETU0201,louisn0201@gmail.com,Nkeng,Louis,M,2005-08-01,Faible,9,2022,Ngaoundéré,Divorcé(e),0,Moyenne,Extraverti,Assez Bien,D,0,Régulièrement,Moyen
202,ETU0202,flored0202@yahoo.fr,Dupont,Flore,F,2004-10-07,Moyen,2,2020,Maroua,Célibataire,2,Élevée,Ambiverti,Assez Bien,F,0,Intensivement,Moyen
203,ETU0203,amichel0203@hotmail.fr,Michel,André,M,1999-09-03,Moyen,6,2020,Bertoua,En couple,1,Élevée,Anxieux,Assez Bien,D,0,Régulièrement,Moyen
204,ETU0204,pbello0204@hotmail.fr,Bello,Pauline,F,2005-02-09,Faible,4,2021,Bafoussam,Célibataire,1,Élevée,Introverti,Passable,G,0,Parfois,Faible
205,ETU0205,valrie.yanga0205@outlook.com,Yanga,Valérie,F,2001-10-09,Faible,4,2023,Bertoua,Célibataire,0,Moyenne,Anxieux,Passable,C,0,Régulièrement,Moyen
206,ETU0206,isidorec0206@yahoo.fr,Camara,Isidore,M,2005-06-20,Moyen,10,2022,Bafoussam,Célibataire,0,Moyenne,Extraverti,Assez Bien,A,0,Parfois,Moyen
207,ETU0207,habomo0207@yahoo.fr,Abomo,Hortense,F,2005-06-23,Faible,4,2023,Ngaoundéré,Célibataire,0,Moyenne,Extraverti,Passable,C,0,Régulièrement,Élevé
208,ETU0208,zahram0208@hotmail.fr,Medjo,Zahra,F,2004-05-15,Faible,3,2021,Bertoua,Célibataire,1,Faible,Introverti,Assez Bien,C,1,Rarement,Élevé
209,ETU0209,armandl0209@gmail.com,Lefebvre,Armand,M,2003-08-10,Faible,10,2020,Maroua,Célibataire,0,Faible,Ambiverti,Passable,G,1,Rarement,Moyen
210,ETU0210,batriceb0210@yahoo.fr,Bernard,Béatrice,F,1999-06-28,Moyen,10,2021,Maroua,En couple,2,Moyenne,Extraverti,Bien,C,0,Rarement,Moyen
211,ETU0211,christelle.jourdain0211@hotmail.fr,Jourdain,Christelle,F,2000-11-26,Élevé,7,2023,Bamenda,Célibataire,2,Moyenne,Consciencieux,Assez Bien,D,0,Régulièrement,Élevé
212,ETU0212,ckamga0212@gmail.com,Kamga,Cécile,F,2000-01-05,Moyen,5,2020,Bafoussam,En couple,0,Faible,Extraverti,Très Bien,D,1,Rarement,Moyen
213,ETU0213,blaise.martin0213@gmail.com,Martin,Blaise,M,2002-04-08,Moyen,8,2021,Bafoussam,Célibataire,0,Faible,Extraverti,Bien,C,0,Régulièrement,Élevé
214,ETU0214,christelle.tchamba0214@yahoo.fr,Tchamba,Christelle,F,2004-09-21,Moyen,5,2022,Bertoua,En couple,1,Élevée,Extraverti,Assez Bien,C,0,Parfois,Faible
215,ETU0215,tiennes0215@outlook.com,Simon,Étienne,M,2005-05-01,Moyen,5,2021,Ngaoundéré,Célibataire,0,Moyenne,Extraverti,Assez Bien,C,0,Parfois,Élevé
216,ETU0216,henri.donfack0216@gmail.com,Donfack,Henri,M,2002-05-21,Moyen,5,2023,Yaoundé,Célibataire,0,Faible,Introverti,Assez Bien,D,0,Parfois,Moyen
217,ETU0217,georges.toure0217@gmail.com,Toure,Georges,M,2002-03-23,Moyen,1,2021,Bafoussam,En couple,0,Moyenne,Consciencieux,Assez Bien,G,0,Parfois,Moyen
218,ETU0218,rodrigue.feudjio0218@hotmail.fr,Feudjio,Rodrigue,M,2004-02-18,Moyen,4,2022,Garoua,Célibataire,0,Faible,Consciencieux,Passable,G,0,Régulièrement,Élevé
219,ETU0219,aminab0219@gmail.com,Biyong,Amina,F,2002-06-06,Moyen,1,2020,Douala,Célibataire,0,Moyenne,Consciencieux,Passable,D,0,Parfois,Moyen
220,ETU0220,patricia.atangana0220@gmail.com,Atangana,Patricia,F,1998-10-26,Moyen,10,2021,Douala,Célibataire,0,Moyenne,Introverti,Bien,C,0,Parfois,Élevé
221,ETU0221,fabrice.okafor0221@outlook.com,Okafor,Fabrice,M,2003-09-26,Moyen,6,2023,Bafoussam,Célibataire,0,Moyenne,Introverti,Passable,G,0,Parfois,Moyen
222,ETU0222,valrie.mvondo0222@gmail.com,Mvondo,Valérie,F,2005-05-28,Élevé,9,2021,Bamenda,En couple,2,Élevée,Ambiverti,Assez Bien,D,0,Intensivement,Élevé
223,ETU0223,ulrich.mvondo0223@outlook.com,Mvondo,Ulrich,M,1999-11-18,Élevé,4,2023,Garoua,En couple,0,Élevée,Anxieux,Assez Bien,A,0,Régulièrement,Moyen
224,ETU0224,fabricem0224@yahoo.fr,Manga,Fabrice,M,1999-01-19,Moyen,7,2023,Bertoua,Célibataire,2,Moyenne,Consciencieux,Passable,D,1,Jamais,Élevé
225,ETU0225,xavierm0225@yahoo.fr,Moreau,Xavier,M,2004-06-26,Moyen,10,2022,Garoua,Célibataire,0,Faible,Ambiverti,Très Bien,F,0,Parfois,Élevé
226,ETU0226,jacquest0226@outlook.com,Tchamba,Jacques,M,2004-12-04,Moyen,10,2022,Bamenda,Célibataire,3,Moyenne,Extraverti,Passable,C,0,Intensivement,Moyen
227,ETU0227,marguerite.vidal0227@yahoo.fr,Vidal,Marguerite,F,2003-07-25,Moyen,6,2021,Yaoundé,Célibataire,0,Moyenne,Extraverti,Bien,C,0,Régulièrement,Élevé
228,ETU0228,thomasa0228@ymail.com,Atangana,Thomas,M,2002-04-07,Élevé,1,2022,Maroua,Célibataire,0,Élevée,Introverti,Passable,A,0,Intensivement,Moyen
229,ETU0229,laurentd0229@yahoo.fr,Dupont,Laurent,M,2001-12-03,Moyen,8,2021,Bamenda,Célibataire,1,Élevée,Anxieux,Passable,D,1,Régulièrement,Élevé
230,ETU0230,danielleb0230@yahoo.fr,Bernard,Danielle,F,1999-04-24,Moyen,10,2020,Ngaoundéré,Célibataire,0,Moyenne,Consciencieux,Passable,D,0,Parfois,Moyen
231,ETU0231,rosalie.bouchard0231@gmail.com,Bouchard,Rosalie,F,1999-04-14,Faible,7,2021,Garoua,Célibataire,1,Moyenne,Ambiverti,Assez Bien,C,0,Régulièrement,Moyen
232,ETU0232,bessama0232@gmail.com,Essama,Blandine,F,2001-09-20,Élevé,9,2021,Yaoundé,Célibataire,0,Élevée,Ambiverti,Très Bien,A,0,Régulièrement,Élevé
233,ETU0233,karine.yanga0233@outlook.com,Yanga,Karine,F,2005-10-05,Moyen,4,2021,Douala,En couple,1,Élevée,Introverti,Passable,A,0,Intensivement,Élevé
234,ETU0234,erichard0234@yahoo.fr,Richard,Esther,F,1998-06-07,Moyen,4,2021,Yaoundé,Marié(e),0,Moyenne,Extraverti,Très Bien,D,0,Régulièrement,Moyen
235,ETU0235,mtchio0235@gmail.com,Tchio,Marie,F,2002-01-15,Moyen,1,2020,Douala,Célibataire,3,Moyenne,Ambiverti,Assez Bien,A,0,Intensivement,Élevé
236,ETU0236,honorineg0236@gmail.com,Garcia,Honorine,F,1999-03-07,Moyen,8,2020,Maroua,Célibataire,3,Moyenne,Anxieux,Bien,A,0,Parfois,Moyen
237,ETU0237,arodrigues0237@gmail.com,Rodrigues,Armand,M,2004-01-18,Élevé,4,2021,Maroua,Célibataire,0,Élevée,Introverti,Assez Bien,F,0,Parfois,Élevé
238,ETU0238,eleroy0238@hotmail.fr,Leroy,Esther,F,2000-04-21,Faible,9,2021,Douala,Célibataire,0,Moyenne,Introverti,Très Bien,D,0,Régulièrement,Élevé
239,ETU0239,louisv0239@gmail.com,Vidal,Louis,M,2000-12-01,Moyen,7,2023,Maroua,Célibataire,1,Élevée,Ambiverti,Très Bien,C,0,Intensivement,Faible
240,ETU0240,nathano0240@yahoo.fr,Okafor,Nathan,M,2001-11-01,Moyen,8,2021,Maroua,Célibataire,0,Moyenne,Anxieux,Passable,C,0,Régulièrement,Faible
241,ETU0241,otchamba0241@outlook.com,Tchamba,Océane,F,2001-04-03,Faible,8,2023,Yaoundé,Célibataire,2,Élevée,Ambiverti,Bien,D,0,Parfois,Moyen
242,ETU0242,christopher0242@yahoo.fr,Robert,Christophe,M,1998-04-17,Moyen,1,2023,Bafoussam,Célibataire,0,Élevée,Anxieux,Assez Bien,G,0,Rarement,Moyen
243,ETU0243,epetit0243@gmail.com,Petit,Emmanuella,F,1999-12-17,Faible,10,2021,Bafoussam,Célibataire,0,Moyenne,Anxieux,Assez Bien,D,0,Rarement,Moyen
244,ETU0244,fhaidara0244@gmail.com,Haidara,François,M,2005-11-12,Faible,7,2021,Maroua,Célibataire,1,Faible,Introverti,Assez Bien,G,0,Rarement,Faible
245,ETU0245,etoure0245@gmail.com,Toure,Esther,F,2000-02-05,Élevé,1,2022,Yaoundé,Célibataire,0,Élevée,Introverti,Passable,G,0,Régulièrement,Élevé
246,ETU0246,jacques.samba0246@gmail.com,Samba,Jacques,M,2001-01-06,Faible,6,2020,Bafoussam,Célibataire,0,Moyenne,Ambiverti,Passable,F,1,Régulièrement,Moyen
247,ETU0247,pzobel0247@hotmail.fr,Zobel,Pauline,F,1998-02-25,Faible,6,2023,Yaoundé,Célibataire,0,Élevée,Introverti,Assez Bien,A,0,Jamais,Faible
248,ETU0248,lmvondo0248@yahoo.fr,Mvondo,Laurent,M,1999-08-24,Moyen,5,2023,Garoua,En couple,0,Moyenne,Consciencieux,Assez Bien,F,0,Régulièrement,Moyen
249,ETU0249,matangana0249@outlook.com,Atangana,Marie,F,1999-01-15,Moyen,2,2021,Bamenda,Célibataire,1,Moyenne,Extraverti,Assez Bien,D,1,Parfois,Moyen
250,ETU0250,hugo.biyong0250@hotmail.fr,Biyong,Hugo,M,2003-06-13,Moyen,10,2020,Bamenda,Célibataire,0,Moyenne,Anxieux,Bien,F,0,Parfois,Moyen
251,ETU0251,ccilet0251@gmail.com,Tchamba,Cécile,F,1998-09-10,Moyen,6,2020,Bafoussam,Célibataire,0,Moyenne,Ambiverti,Bien,A,0,Intensivement,Élevé
252,ETU0252,lgarcia0252@yahoo.fr,Garcia,Laura,F,1999-05-23,Élevé,1,2022,Douala,Célibataire,0,Élevée,Introverti,Bien,C,0,Régulièrement,Moyen
253,ETU0253,irne.bello0253@outlook.com,Bello,Irène,F,2005-09-05,Faible,8,2022,Douala,Célibataire,0,Élevée,Anxieux,Très Bien,D,0,Jamais,Faible
254,ETU0254,tcamara0254@gmail.com,Camara,Thomas,M,1999-06-15,Élevé,2,2022,Douala,Célibataire,0,Élevée,Introverti,Passable,C,0,Parfois,Élevé
255,ETU0255,pascalm0255@gmail.com,Moreau,Pascal,M,1999-04-18,Moyen,6,2022,Yaoundé,Célibataire,0,Élevée,Anxieux,Passable,C,0,Régulièrement,Moyen
256,ETU0256,ydiallo0256@yahoo.fr,Diallo,Yann,M,1999-07-13,Faible,10,2023,Bertoua,En couple,0,Faible,Introverti,Bien,G,1,Rarement,Élevé
257,ETU0257,dumba0257@ymail.com,Umba,Didier,M,2005-08-08,Élevé,3,2022,Bafoussam,Célibataire,0,Moyenne,Ambiverti,Assez Bien,G,0,Intensivement,Élevé
258,ETU0258,yvonne.garcia0258@yahoo.fr,Garcia,Yvonne,F,2000-09-04,Moyen,2,2022,Ngaoundéré,Divorcé(e),0,Élevée,Extraverti,Assez Bien,D,0,Régulièrement,Moyen
259,ETU0259,nollet0259@gmail.com,Tchio,Noëlle,F,2003-09-23,Faible,2,2023,Ngaoundéré,Célibataire,1,Moyenne,Consciencieux,Bien,C,0,Parfois,Faible
260,ETU0260,honorinee0260@outlook.com,Essama,Honorine,F,1998-02-07,Élevé,10,2020,Maroua,Célibataire,0,Moyenne,Anxieux,Assez Bien,D,0,Régulièrement,Élevé
261,ETU0261,vyanga0261@hotmail.fr,Yanga,Viviane,F,1999-10-01,Moyen,9,2023,Ngaoundéré,Célibataire,0,Faible,Introverti,Très Bien,A,0,Intensivement,Élevé
262,ETU0262,christelle.vidal0262@yahoo.fr,Vidal,Christelle,F,2004-07-13,Moyen,4,2021,Bafoussam,Célibataire,0,Moyenne,Ambiverti,Assez Bien,D,0,Régulièrement,Élevé
263,ETU0263,floret0263@hotmail.fr,Thomas,Flore,F,2000-02-05,Moyen,7,2023,Bertoua,Célibataire,0,Moyenne,Ambiverti,Passable,D,0,Parfois,Moyen
264,ETU0264,florentm0264@yahoo.fr,Michel,Florent,M,2002-07-18,Moyen,1,2020,Douala,En couple,1,Moyenne,Extraverti,Très Bien,A,0,Régulièrement,Moyen
265,ETU0265,prichard0265@yahoo.fr,Richard,Patrick,M,1999-11-21,Moyen,10,2022,Bafoussam,Célibataire,3,Moyenne,Extraverti,Assez Bien,F,0,Jamais,Moyen
266,ETU0266,tienneg0266@yahoo.fr,Garcia,Étienne,M,2002-12-26,Moyen,1,2023,Bafoussam,Célibataire,1,Faible,Extraverti,Bien,D,0,Intensivement,Faible
267,ETU0267,smedjo0267@outlook.com,Medjo,Sophie,F,2002-01-24,Faible,3,2021,Bafoussam,Célibataire,0,Élevée,Introverti,Bien,D,0,Rarement,Élevé
268,ETU0268,cfeudjio0268@yahoo.fr,Feudjio,Cécile,F,2004-04-22,Moyen,3,2021,Garoua,Célibataire,2,Faible,Anxieux,Bien,A,0,Parfois,Moyen
269,ETU0269,jnyobe0269@gmail.com,Nyobe,Joséphine,F,2004-08-09,Faible,7,2020,Maroua,Célibataire,1,Moyenne,Ambiverti,Assez Bien,F,1,Rarement,Moyen
270,ETU0270,sophies0270@outlook.com,Samba,Sophie,F,1999-05-21,Moyen,8,2021,Douala,Célibataire,0,Élevée,Extraverti,Bien,F,0,Régulièrement,Faible
271,ETU0271,yvonneo0271@gmail.com,Okafor,Yvonne,F,2002-05-07,Faible,10,2020,Bafoussam,En couple,0,Moyenne,Consciencieux,Très Bien,D,0,Régulièrement,Faible
272,ETU0272,tlobe0272@ymail.com,Lobe,Étienne,M,2002-05-15,Moyen,2,2023,Yaoundé,Célibataire,0,Élevée,Extraverti,Bien,G,0,Régulièrement,Élevé
273,ETU0273,rlobe0273@gmail.com,Lobe,Reine,F,2005-02-16,Élevé,4,2023,Maroua,Célibataire,0,Moyenne,Introverti,Assez Bien,D,0,Régulièrement,Élevé
274,ETU0274,batrices0274@gmail.com,Simon,Béatrice,F,2000-11-21,Faible,1,2023,Douala,Célibataire,1,Faible,Consciencieux,Passable,D,0,Parfois,Moyen
275,ETU0275,amartin0275@outlook.com,Martin,Alain,M,2005-02-19,Moyen,6,2022,Garoua,En couple,1,Faible,Extraverti,Assez Bien,C,0,Intensivement,Moyen
276,ETU0276,jcamara0276@yahoo.fr,Camara,Jacques,M,2004-11-07,Faible,7,2020,Maroua,Divorcé(e),0,Moyenne,Extraverti,Assez Bien,C,1,Régulièrement,Faible
277,ETU0277,laure.onana0277@yahoo.fr,Onana,Laure,F,2005-01-02,Moyen,6,2020,Bafoussam,Célibataire,2,Élevée,Introverti,Assez Bien,D,0,Régulièrement,Faible
278,ETU0278,emmanuella.bello0278@gmail.com,Bello,Emmanuella,F,2005-10-02,Faible,3,2020,Garoua,En couple,0,Élevée,Ambiverti,Passable,D,0,Régulièrement,Faible
279,ETU0279,marc.thomas0279@gmail.com,Thomas,Marc,M,2003-12-22,Moyen,2,2021,Yaoundé,Célibataire,0,Élevée,Extraverti,Assez Bien,A,0,Régulièrement,Moyen
280,ETU0280,georges.tchio0280@gmail.com,Tchio,Georges,M,2004-03-01,Élevé,2,2020,Bertoua,Célibataire,0,Élevée,Extraverti,Passable,D,0,Régulièrement,Élevé
281,ETU0281,plobe0281@yahoo.fr,Lobe,Patricia,F,1998-10-06,Moyen,10,2020,Garoua,Célibataire,1,Moyenne,Ambiverti,Passable,A,0,Jamais,Faible
282,ETU0282,christelle.etoundi0282@yahoo.fr,Etoundi,Christelle,F,2001-05-02,Faible,3,2023,Yaoundé,En couple,1,Moyenne,Introverti,Assez Bien,C,0,Jamais,Faible
283,ETU0283,ktchio0283@yahoo.fr,Tchio,Kevin,M,1998-08-17,Faible,4,2023,Garoua,Célibataire,0,Moyenne,Introverti,Très Bien,C,1,Régulièrement,Faible
284,ETU0284,edubois0284@gmail.com,Dubois,Eric,M,2005-01-14,Faible,10,2023,Bertoua,Célibataire,0,Faible,Introverti,Assez Bien,F,0,Régulièrement,Faible
285,ETU0285,ccilek0285@yahoo.fr,Kamga,Cécile,F,2003-04-10,Moyen,10,2021,Garoua,En couple,0,Élevée,Consciencieux,Bien,D,0,Rarement,Moyen
